passenger_count|year|distance|count
1|2013|8101.0|1
1|2013|350.0|1
1|2013|807.0|1
3|2013|223.0|1
1|2013|14680016.0|1
1|2013|8504332.0|1
2|2013|126.0|1
1|2013|1600.0|1
1|2013|330050.0|1
1|2013|6674681.0|1
1|2013|63318.0|1
1|2013|4000011.0|1
0|2013|38.0|1
3|2013|91.0|1
2|2013|522133.0|1
129|2013|1.0|1
2|2013|40005.0|1
1|2013|107.0|1
4|2013|64.0|1
1|2013|6752506.0|1
4|2013|162.0|1
2|2013|12005.0|1
1|2013|8000002.0|1
3|2013|419500.0|1
1|2013|3008.0|1
1|2013|13005.0|1
1|2013|1600000.0|1
1|2013|5000511.0|1
1|2013|450.0|1
1|2013|6746833.0|1
1|2013|1000511.0|1
5|2013|97.0|1
1|2013|14823.0|1
1|2013|1047.0|1
0|2013|25.0|1
1|2013|917.0|1
1|2013|1503180.0|1
2|2013|807.0|1
1|2013|855.0|1
4|2013|69.0|1
1|2013|288704.0|1
3|2013|189.0|1
1|2013|98005.0|1
1|2013|4200180.0|1
2|2013|155.0|1
1|2013|700503.0|1
1|2013|6748.0|1
3|2013|514332.0|1
5|2013|217.0|1
4|2013|124.0|1
1|2013|1321.0|1
4|2013|128.0|1
1|2013|8000007.0|1
3|2013|182.0|1
5|2013|68.0|1
1|2013|250000.0|1
1|2013|1700502.0|1
1|2013|600.0|1
1|2013|72005.0|1
2|2013|268.0|1
0|2013|35.0|1
1|2013|12000018.0|1
5|2013|82.0|1
2|2013|324.0|1
1|2013|129.0|1
2|2013|50133.0|1
2|2013|302.0|1
2|2013|8095.0|1
3|2013|97.0|1
1|2013|14680010.0|1
1|2013|15682.0|1
5|2013|89.0|1
4|2013|176.0|1
1|2013|212.0|1
1|2013|1440.0|1
1|2013|3300.0|1
2|2013|102.0|1
1|2013|1575.0|1
2|2013|1000510.0|1
7|2013|9.0|1
1|2013|223.0|1
2|2013|901.0|1
2|2013|478.0|1
3|2013|30083.0|1
1|2013|4000.0|1
1|2013|8000015.0|1
1|2013|60050.0|1
1|2013|514332.0|1
1|2013|4500000.0|1
1|2013|113.0|1
2|2013|5053.0|1
0|2013|24.0|1
2|2013|91.0|1
1|2013|8005053.0|1
4|2013|83.0|1
3|2013|5023318.0|1
1|2013|7436805.0|1
2|2013|108.0|1
4|2013|31800.0|1
1|2013|1466710.0|1
3|2013|121.0|1
1|2013|43003.0|1
1|2013|281.0|1
1|2013|6405.0|1
1|2013|5053.0|1
4|2013|60000.0|1
1|2013|500501.0|1
1|2013|50533.0|1
1|2013|2300000.0|1
1|2013|537.0|1
1|2013|8000.0|1
1|2013|6800040.0|1
1|2013|444.0|1
5|2013|80.0|1
1|2013|33180.0|1
1|2013|510.0|1
1|2013|1005.0|1
1|2013|7472.0|1
3|2013|190.0|1
4|2013|164.0|1
2|2013|3200.0|1
1|2013|196.0|1
4|2013|177.0|1
4|2013|8000001.0|1
2|2013|330.0|1
2|2013|195.0|1
1|2013|8000079.0|1
1|2013|564.0|1
1|2013|6005123.0|1
1|2013|515567.0|1
2|2013|100502.0|1
1|2013|13005023.0|1
2|2013|1232.0|1
1|2013|195.0|1
1|2013|8214.0|1
5|2013|79.0|1
4|2013|84.0|1
1|2013|50933.0|1
1|2013|1567.0|1
1|2013|50633.0|1
2|2013|86029.0|1
1|2013|6752050.0|1
1|2013|14505332.0|1
1|2013|5005.0|1
1|2013|6823007.0|1
1|2013|439.0|1
2|2013|800001.0|1
3|2013|192.0|1
3|2013|8400001.0|1
1|2013|11005.0|1
2|2013|97.0|1
4|2013|59.0|1
1|2013|3107.0|1
1|2013|15331800.0|1
1|2013|674687.0|1
1|2013|51233.0|1
1|2013|233.0|1
1|2013|214.0|1
1|2013|2150400.0|1
1|2013|5143318.0|1
1|2013|406.0|1
2|2013|170.0|1
5|2013|276.0|1
1|2013|13480170.0|1
1|2013|2840.0|1
1|2013|800.0|1
3|2013|70.0|1
1|2013|154.0|1
1|2013|12000002.0|1
1|2013|5901.0|1
4|2013|68.0|1
1|2013|249.0|1
1|2013|3300506.0|1
5|2013|87.0|1
3|2013|92.0|1
1|2013|1485.0|1
2|2013|110.0|1
1|2013|1001.0|1
4|2013|94.0|1
2|2013|260.0|1
4|2013|198.0|1
1|2013|582332.0|1
1|2013|3100300.0|1
1|2013|1300506.0|1
1|2013|5133318.0|1
1|2013|119.0|1
2|2013|652.0|1
1|2013|306.0|1
1|2013|116.0|1
2|2013|106.0|1
1|2013|1332840.0|1
1|2013|666746.0|1
1|2013|239.0|1
3|2013|208.0|1
2|2013|5133318.0|1
1|2013|213.0|1
1|2013|5063.0|1
1|2013|367.0|1
2|2013|145.0|1
1|2013|2005023.0|1
1|2013|402.0|1
1|2013|12730.0|1
3|2013|22005.0|1
1|2013|351.0|1
1|2013|110050.0|1
4|2013|168.0|1
1|2013|810.0|1
1|2013|51428.0|1
1|2013|183.0|1
2|2013|180.0|1
1|2013|667.0|1
4|2013|89.0|1
2|2013|211.0|1
1|2013|3674720.0|1
1|2013|138.0|1
1|2013|462.0|1
1|2013|2002.0|1
1|2013|790.0|1
1|2013|515328.0|1
1|2013|201.0|1
1|2013|318117.0|1
1|2013|303.0|1
1|2013|832.0|1
1|2013|8006301.0|1
1|2013|6800006.0|1
1|2013|702.0|1
1|2013|3008332.0|1
1|2013|115.0|1
4|2013|500.0|1
2|2013|199.0|1
1|2013|148011.0|1
2|2013|1420050.0|1
1|2013|6805400.0|1
8|2013|14.0|1
3|2013|170.0|1
6|2013|50.0|1
2|2013|512332.0|1
3|2013|23005.0|1
2|2013|437.0|1
1|2013|1350.0|1
3|2013|138.0|1
0|2013|67.0|1
2|2013|150005.0|1
1|2013|350050.0|1
1|2013|1500.0|1
1|2013|1800504.0|1
1|2013|153.0|1
255|2013|5.0|1
3|2013|201.0|1
2|2013|88.0|1
1|2013|1301.0|1
2|2013|6331800.0|1
1|2013|600501.0|1
3|2013|6747240.0|1
2|2013|143.0|1
1|2013|128.0|1
1|2013|8000011.0|1
4|2013|85.0|1
1|2013|238.0|1
1|2013|11800000.0|1
1|2013|131.0|1
1|2013|350000.0|1
1|2013|667470.0|1
8|2013|12.0|1
1|2013|6900508.0|1
1|2013|800000.0|1
3|2013|181.0|1
1|2013|515332.0|1
1|2013|317.0|1
3|2013|135005.0|1
1|2013|427.0|1
1|2013|7454.0|1
2|2013|203.0|1
1|2013|6746929.0|1
2|2013|255.0|1
1|2013|833180.0|1
2|2013|5123318.0|1
1|2013|5123318.0|1
4|2013|192.0|1
1|2013|2840000.0|1
2|2013|2840000.0|1
5|2013|77.0|1
1|2013|3284000.0|1
3|2013|12746800.0|1
1|2013|6331800.0|1
2|2013|2100507.0|1
1|2013|7473013.0|1
8|2013|5.0|1
1|2013|7520503.0|1
2|2013|6800001.0|1
3|2013|1040.0|1
1|2013|1231800.0|1
1|2013|95802.0|1
1|2013|100051.0|1
3|2013|100.0|1
1|2013|170051.0|1
1|2013|6231800.0|1
1|2013|14005103.0|1
1|2013|2100507.0|1
1|2013|216.0|1
1|2013|1230083.0|1
1|2013|14680043.0|1
1|2013|77005.0|1
1|2013|51533.0|1
2|2013|180051.0|1
5|2013|86.0|1
2|2013|51033.0|1
1|2013|5073284.0|1
1|2013|180051.0|1
2|2013|500000.0|1
1|2013|1483.0|1
2|2013|1000031.0|1
1|2013|8083.0|1
2|2013|151.0|1
0|2013|31.0|1
1|2013|733180.0|1
4|2013|178.0|1
1|2013|8000601.0|1
2|2013|150.0|1
1|2013|112.0|1
1|2013|29005.0|1
6|2013|76.0|1
4|2013|155.0|1
2|2013|204.0|1
2|2013|1800.0|1
1|2013|120001.0|1
1|2013|500000.0|1
1|2013|4000500.0|1
3|2013|83.0|1
1|2013|70050.0|1
2|2013|8045.0|1
2|2013|8810002.0|1
1|2013|15038005.0|1
1|2013|8000052.0|1
1|2013|162.0|1
1|2013|500332.0|1
1|2013|219.0|1
2|2013|92.0|1
1|2013|512332.0|1
4|2013|79.0|1
1|2013|90051.0|1
3|2013|800.0|1
2|2013|1200507.0|1
1|2013|12310051.0|1
1|2013|36674.0|1
1|2013|200505.0|1
5|2013|100.0|1
2|2013|185.0|1
2|2013|40051.0|1
1|2013|8000013.0|1
1|2013|185.0|1
2|2013|25400.0|1
1|2013|210.0|1
1|2013|4206.0|1
1|2014|1.0|47592034
1|2014|2.0|31002672
1|2014|3.0|15560438
1|2014|4.0|8480610
2|2014|1.0|8477830
1|2014|0.0|5860115
2|2014|2.0|5799848
1|2014|5.0|5130278
0|2014|0.0|4536777
5|2014|1.0|3637188
1|2014|6.0|3329748
2|2014|3.0|2993145
3|2014|1.0|2605815
5|2014|2.0|2401767
6|2014|1.0|2355199
1|2014|7.0|2246377
3|2014|2.0|1791343
1|2014|8.0|1707187
2|2014|4.0|1651911
1|2014|9.0|1634391
6|2014|2.0|1542310
1|2014|10.0|1437905
4|2014|1.0|1231772
5|2014|3.0|1214279
1|2014|11.0|1080439
2|2014|5.0|1005246
3|2014|3.0|917944
2|2014|0.0|886133
4|2014|2.0|858689
6|2014|3.0|771718
1|2014|12.0|699245
5|2014|4.0|670143
2|2014|6.0|640733
1|2014|18.0|629327
1|2014|17.0|588429
3|2014|4.0|503190
4|2014|3.0|443608
1|2014|13.0|429778
2|2014|7.0|423854
6|2014|4.0|417806
5|2014|5.0|409972
1|2014|19.0|392569
5|2014|0.0|391101
1|2014|16.0|353306
2|2014|9.0|343158
2|2014|8.0|326127
2|2014|10.0|317899
1|2014|14.0|312166
3|2014|5.0|306816
1|2014|15.0|278640
5|2014|6.0|266547
3|2014|0.0|257177
6|2014|5.0|252436
6|2014|0.0|250887
2|2014|11.0|250532
4|2014|4.0|242277
1|2014|20.0|233348
3|2014|6.0|197726
2|2014|18.0|188552
5|2014|7.0|178927
2|2014|17.0|173342
1|2014|21.0|166085
6|2014|6.0|162084
2|2014|12.0|156115
4|2014|5.0|149015
5|2014|9.0|139348
5|2014|8.0|137219
3|2014|7.0|127340
5|2014|10.0|123675
4|2014|0.0|118252
6|2014|7.0|107848
2|2014|19.0|105803
4|2014|6.0|96554
5|2014|11.0|96390
3|2014|9.0|94749
3|2014|8.0|94637
2|2014|13.0|92229
1|2014|22.0|88478
2|2014|16.0|87595
3|2014|10.0|86075
6|2014|9.0|84364
6|2014|8.0|83049
6|2014|10.0|75658
3|2014|11.0|69287
2|2014|14.0|66279
5|2014|18.0|61478
2|2014|20.0|61346
5|2014|12.0|60885
2|2014|15.0|60829
4|2014|7.0|59820
6|2014|11.0|57124
5|2014|17.0|55827
3|2014|18.0|50233
3|2014|17.0|45106
2|2014|21.0|45097
3|2014|12.0|44897
4|2014|9.0|44779
4|2014|8.0|43624
4|2014|10.0|40872
1|2014|23.0|37539
6|2014|18.0|36942
5|2014|13.0|36637
6|2014|12.0|36508
5|2014|19.0|36386
6|2014|17.0|34097
4|2014|11.0|34015
5|2014|16.0|30727
3|2014|19.0|26948
4|2014|18.0|26737
5|2014|14.0|26217
3|2014|13.0|25676
2|2014|22.0|24450
4|2014|17.0|23351
5|2014|15.0|23314
3|2014|16.0|22555
6|2014|19.0|22452
4|2014|12.0|22175
1|2014|24.0|22084
6|2014|13.0|21998
5|2014|20.0|21879
6|2014|16.0|18956
3|2014|14.0|18391
3|2014|15.0|16309
3|2014|20.0|15711
6|2014|14.0|15581
5|2014|21.0|15508
1|2014|25.0|15498
6|2014|15.0|14040
1|2014|26.0|13525
4|2014|19.0|13313
6|2014|20.0|13198
4|2014|13.0|12485
1|2014|28.0|11531
3|2014|21.0|11494
1|2014|27.0|11268
4|2014|16.0|11199
2|2014|23.0|9883
6|2014|21.0|9273
4|2014|14.0|8790
1|2014|29.0|8361
5|2014|22.0|8174
4|2014|15.0|7669
4|2014|20.0|7661
3|2014|22.0|6520
4|2014|21.0|5655
1|2014|30.0|5335
2|2014|24.0|5244
6|2014|22.0|4709
1|2014|31.0|3982
2|2014|25.0|3590
1|2014|32.0|3495
4|2014|22.0|3381
5|2014|23.0|3289
2|2014|26.0|3006
1|2014|33.0|2812
2|2014|28.0|2736
0|2014|1.0|2716
3|2014|23.0|2689
2|2014|27.0|2562
1|2014|34.0|2387
1|2014|35.0|2169
2|2014|29.0|1990
1|2014|36.0|1941
6|2014|23.0|1883
5|2014|24.0|1779
0|2014|2.0|1776
1|2014|37.0|1516
3|2014|24.0|1505
4|2014|23.0|1418
1|2014|38.0|1256
5|2014|25.0|1212
2|2014|30.0|1200
6|2014|24.0|1031
1|2014|39.0|1029
5|2014|26.0|986
3|2014|25.0|960
2|2014|31.0|940
1|2014|40.0|918
0|2014|3.0|886
5|2014|28.0|859
3|2014|26.0|848
2|2014|32.0|842
5|2014|27.0|798
4|2014|24.0|782
3|2014|27.0|760
1|2014|41.0|759
6|2014|25.0|749
3|2014|28.0|711
1|2014|42.0|689
6|2014|26.0|646
2|2014|33.0|636
1|2014|43.0|608
5|2014|29.0|582
2|2014|34.0|552
1|2014|44.0|551
0|2014|4.0|531
4|2014|25.0|523
2|2014|35.0|520
3|2014|29.0|512
6|2014|27.0|486
1|2014|45.0|474
4|2014|26.0|460
6|2014|28.0|457
2|2014|36.0|425
4|2014|27.0|403
4|2014|28.0|397
1|2014|50.0|386
1|2014|47.0|374
1|2014|46.0|373
3|2014|30.0|353
2|2014|37.0|347
5|2014|30.0|341
6|2014|29.0|339
1|2014|48.0|339
0|2014|5.0|323
2|2014|38.0|291
1|2014|49.0|286
4|2014|29.0|281
1|2014|51.0|279
7|2014|0.0|277
3|2014|31.0|267
8|2014|0.0|256
3|2014|32.0|251
2|2014|39.0|246
1|2014|53.0|238
0|2014|6.0|233
1|2014|52.0|218
5|2014|31.0|213
6|2014|30.0|211
1|2014|54.0|204
3|2014|33.0|202
5|2014|32.0|200
2|2014|40.0|197
4|2014|30.0|195
0|2014|7.0|180
3|2014|34.0|179
1|2014|56.0|167
1|2014|55.0|163
2|2014|41.0|161
5|2014|33.0|151
3|2014|35.0|149
2|2014|42.0|144
4|2014|31.0|144
4|2014|32.0|141
1|2014|57.0|140
6|2014|32.0|133
6|2014|31.0|131
5|2014|34.0|128
0|2014|8.0|125
5|2014|36.0|125
2|2014|43.0|121
2|2014|44.0|118
5|2014|35.0|118
4|2014|33.0|118
3|2014|36.0|114
1|2014|59.0|114
4|2014|34.0|110
1|2014|60.0|105
2|2014|45.0|104
1|2014|58.0|102
3|2014|37.0|101
5|2014|37.0|100
0|2014|10.0|100
7|2014|1.0|98
1|2014|61.0|97
9|2014|0.0|95
0|2014|9.0|92
6|2014|33.0|89
6|2014|35.0|88
4|2014|35.0|86
2|2014|46.0|85
1|2014|63.0|83
2|2014|47.0|82
3|2014|38.0|81
8|2014|1.0|81
5|2014|38.0|78
6|2014|34.0|77
1|2014|62.0|77
0|2014|11.0|74
1|2014|66.0|71
4|2014|36.0|71
2|2014|50.0|69
1|2014|81.0|69
4|2014|37.0|67
6|2014|36.0|66
1|2014|80.0|63
3|2014|39.0|63
2|2014|51.0|62
1|2014|70.0|61
1|2014|65.0|59
1|2014|100.0|59
2|2014|49.0|59
1|2014|82.0|58
1|2014|67.0|57
1|2014|64.0|57
4|2014|38.0|56
3|2014|42.0|54
2|2014|48.0|54
8|2014|2.0|52
1|2014|68.0|51
3|2014|40.0|51
6|2014|37.0|49
5|2014|39.0|49
2|2014|52.0|48
0|2014|12.0|47
2|2014|53.0|46
1|2014|71.0|44
1|2014|72.0|41
1|2014|69.0|41
3|2014|44.0|40
0|2014|18.0|40
2|2014|54.0|38
5|2014|41.0|38
1|2014|74.0|38
3|2014|41.0|38
7|2014|2.0|37
2|2014|60.0|37
0|2014|16.0|37
1|2014|76.0|36
0|2014|17.0|35
5|2014|40.0|35
4|2014|39.0|34
1|2014|73.0|33
1|2014|84.0|33
1|2014|75.0|33
1|2014|90.0|32
1|2014|85.0|31
3|2014|43.0|31
2|2014|58.0|30
0|2014|14.0|30
0|2014|13.0|30
2|2014|57.0|30
4|2014|40.0|29
3|2014|48.0|29
0|2014|15.0|29
5|2014|43.0|28
1|2014|79.0|28
6|2014|39.0|28
2|2014|55.0|27
2|2014|56.0|27
1|2014|83.0|27
1|2014|77.0|27
1|2014|78.0|26
3|2014|46.0|26
6|2014|38.0|25
1|2014|86.0|25
0|2014|19.0|25
2|2014|59.0|24
3|2014|47.0|24
4|2014|42.0|23
4|2014|43.0|23
2|2014|62.0|22
4|2014|41.0|22
6|2014|40.0|22
1|2014|88.0|22
9|2014|2.0|21
3|2014|51.0|21
5|2014|44.0|21
208|2014|0.0|21
3|2014|53.0|21
3|2014|50.0|21
5|2014|42.0|20
1|2014|89.0|20
2|2014|61.0|20
5|2014|45.0|19
4|2014|48.0|19
1|2014|99.0|19
0|2014|21.0|18
4|2014|46.0|18
1|2014|98.0|18
5|2014|47.0|18
1|2014|87.0|18
1|2014|93.0|17
2|2014|65.0|17
9|2014|1.0|17
4|2014|44.0|17
8|2014|3.0|17
3|2014|45.0|17
4|2014|50.0|16
4|2014|45.0|16
6|2014|41.0|16
3|2014|49.0|16
7|2014|4.0|16
0|2014|20.0|15
7|2014|3.0|15
1|2014|94.0|15
6|2014|42.0|15
1|2014|96.0|15
2|2014|63.0|15
3|2014|52.0|14
1|2014|92.0|14
5|2014|46.0|13
1|2014|91.0|13
4|2014|51.0|13
1|2014|95.0|13
6|2014|44.0|12
3|2014|55.0|12
9|2014|9.0|12
1|2014|97.0|12
2|2014|66.0|12
3|2014|56.0|11
4|2014|47.0|11
5|2014|48.0|11
2|2014|77.0|11
6|2014|43.0|11
9|2014|8.0|11
3|2014|54.0|11
2|2014|68.0|11
3|2014|61.0|11
2|2014|67.0|11
2|2014|64.0|10
4|2014|53.0|10
6|2014|45.0|10
8|2014|4.0|9
2|2014|75.0|9
5|2014|56.0|9
4|2014|49.0|9
6|2014|47.0|9
5|2014|49.0|9
2|2014|82.0|9
9|2014|10.0|9
3|2014|64.0|8
2|2014|81.0|8
2|2014|71.0|8
2|2014|83.0|8
9|2014|7.0|8
3|2014|59.0|8
8|2014|5.0|8
2|2014|69.0|7
5|2014|60.0|7
0|2014|23.0|7
3|2014|62.0|7
2|2014|88.0|7
4|2014|57.0|7
0|2014|29.0|7
5|2014|50.0|7
2|2014|73.0|7
3|2014|57.0|7
2|2014|80.0|7
4|2014|54.0|7
3|2014|58.0|6
2|2014|70.0|6
2|2014|95.0|6
6|2014|54.0|6
7|2014|5.0|6
5|2014|55.0|6
2|2014|100.0|6
2|2014|72.0|6
4|2014|58.0|6
5|2014|57.0|6
2|2014|94.0|6
5|2014|53.0|6
2|2014|89.0|6
2|2014|93.0|6
0|2014|24.0|6
4|2014|100.0|6
3|2014|63.0|6
4|2014|52.0|6
9|2014|3.0|5
7|2014|18.0|5
3|2014|69.0|5
6|2014|46.0|5
1|2014|500.0|5
4|2014|68.0|5
6|2014|56.0|5
6|2014|52.0|5
5|2014|51.0|5
7|2014|7.0|5
4|2014|61.0|5
2|2014|90.0|5
7|2014|12.0|5
5|2014|66.0|5
7|2014|6.0|5
2|2014|97.0|5
4|2014|56.0|5
4|2014|55.0|5
4|2014|64.0|5
0|2014|26.0|5
3|2014|67.0|5
2|2014|76.0|5
2|2014|78.0|5
4|2014|60.0|5
0|2014|28.0|5
6|2014|53.0|5
4|2014|72.0|4
5|2014|52.0|4
7|2014|9.0|4
4|2014|82.0|4
3|2014|81.0|4
8|2014|6.0|4
9|2014|5.0|4
9|2014|11.0|4
5|2014|64.0|4
3|2014|60.0|4
2|2014|84.0|4
7|2014|14.0|4
6|2014|48.0|4
1|2014|101.0|4
3|2014|82.0|4
7|2014|15.0|4
5|2014|61.0|4
8|2014|18.0|4
6|2014|49.0|4
4|2014|59.0|4
2|2014|79.0|4
6|2014|50.0|4
0|2014|22.0|4
0|2014|27.0|4
3|2014|66.0|4
5|2014|54.0|3
4|2014|65.0|3
8|2014|19.0|3
9|2014|18.0|3
5|2014|59.0|3
2|2014|99.0|3
0|2014|40.0|3
6|2014|55.0|3
8|2014|10.0|3
2|2014|98.0|3
7|2014|8.0|3
5|2014|62.0|3
6|2014|59.0|3
3|2014|83.0|3
7|2014|11.0|3
4|2014|76.0|3
1|2014|113.0|3
5|2014|58.0|3
3|2014|100.0|3
3|2014|65.0|3
8|2014|7.0|3
4|2014|69.0|3
2|2014|91.0|3
0|2014|25.0|3
0|2014|34.0|3
3|2014|68.0|3
3|2014|94.0|3
2|2014|85.0|3
1|2014|171.0|3
3|2014|76.0|3
3|2014|73.0|3
7|2014|13.0|3
1|2014|117.0|3
7|2014|10.0|3
3|2014|80.0|3
7|2014|21.0|2
7|2014|17.0|2
9|2014|21.0|2
8|2014|13.0|2
6|2014|58.0|2
1|2014|102.0|2
0|2014|76.0|2
2|2014|74.0|2
4|2014|85.0|2
4|2014|67.0|2
3|2014|90.0|2
3|2014|74.0|2
9|2014|20.0|2
4|2014|73.0|2
8|2014|16.0|2
8|2014|15.0|2
1|2014|801.0|2
1|2014|134.0|2
4|2014|63.0|2
2|2014|86.0|2
4|2014|80.0|2
1|2014|163.0|2
0|2014|32.0|2
0|2014|33.0|2
9|2014|6.0|2
8|2014|8.0|2
3|2014|72.0|2
8|2014|11.0|2
0|2014|51.0|2
6|2014|65.0|2
4|2014|88.0|2
4|2014|71.0|2
1|2014|110.0|2
1|2014|170.0|2
9|2014|15.0|2
4|2014|81.0|2
1|2014|154.0|2
0|2014|38.0|2
1|2014|106.0|2
1|2014|120.0|2
3|2014|85.0|2
8|2014|17.0|2
3|2014|165.0|2
0|2014|36.0|2
0|2014|42.0|2
1|2014|124.0|2
8|2014|9.0|2
1|2014|128.0|2
1|2014|141.0|2
1|2014|111.0|2
1|2014|147.0|2
9|2014|26.0|2
1|2014|112.0|2
8|2014|35.0|1
6|2014|71.0|1
6|2014|75.0|1
2|2014|66834.0|1
2|2014|92.0|1
5|2014|148.0|1
1|2014|161.0|1
2|2014|150.0|1
1|2014|107.0|1
4|2014|97.0|1
2|2014|5000000.0|1
1|2014|146.0|1
2|2014|117.0|1
1|2014|191.0|1
3|2014|112.0|1
1|2014|265.0|1
3|2014|99.0|1
3|2014|70.0|1
1|2014|807.0|1
1|2014|235.0|1
1|2014|121.0|1
1|2014|184.0|1
2|2014|199.0|1
9|2014|17.0|1
1|2014|701.0|1
1|2014|190.0|1
5|2014|74.0|1
2|2014|87.0|1
9|2014|41.0|1
1|2014|11800001.0|1
8|2014|26.0|1
0|2014|47.0|1
1|2014|165.0|1
1|2014|250.0|1
6|2014|70.0|1
6|2014|64.0|1
3|2014|176.0|1
4|2014|217.0|1
2|2014|441.0|1
1|2014|4005.0|1
5|2014|90.0|1
4|2014|94.0|1
5|2014|77.0|1
3|2014|75.0|1
2|2014|109.0|1
1|2014|3180.0|1
2|2014|8331800.0|1
5|2014|143.0|1
1|2014|318000.0|1
2|2014|120.0|1
6|2014|60.0|1
1|2014|139.0|1
1|2014|816.0|1
7|2014|23.0|1
3|2014|77.0|1
1|2014|3180000.0|1
1|2014|135.0|1
1|2014|217.0|1
1|2014|5005013.0|1
1|2014|229.0|1
1|2014|108.0|1
5|2014|71.0|1
3|2014|104.0|1
1|2014|133.0|1
9|2014|12.0|1
1|2014|188.0|1
4|2014|347.0|1
4|2014|79.0|1
4|2014|115.0|1
1|2014|159.0|1
2|2014|33180.0|1
1|2014|149.0|1
1|2014|231.0|1
1|2014|340.0|1
1|2014|177.0|1
1|2014|305.0|1
2|2014|384.0|1
3|2014|142.0|1
8|2014|20.0|1
5|2014|107.0|1
0|2014|99.0|1
8|2014|23.0|1
5|2014|63.0|1
3|2014|97.0|1
5|2014|80.0|1
1|2014|125.0|1
1|2014|200.0|1
8|2014|12.0|1
9|2014|22.0|1
1|2014|132.0|1
4|2014|127.0|1
4|2014|128.0|1
4|2014|62.0|1
7|2014|30.0|1
2|2014|514332.0|1
7|2014|22.0|1
9|2014|16.0|1
1|2014|300833.0|1
9|2014|43.0|1
1|2014|116.0|1
1|2014|306.0|1
0|2014|62.0|1
1|2014|504.0|1
4|2014|75.0|1
7|2014|27.0|1
1|2014|145.0|1
3|2014|91.0|1
4|2014|98.0|1
1|2014|140.0|1
8|2014|14.0|1
1|2014|104.0|1
4|2014|124.0|1
5|2014|67.0|1
1|2014|110050.0|1
1|2014|5201.0|1
6|2014|63.0|1
7|2014|19.0|1
1|2014|688.0|1
2|2014|102.0|1
6|2014|66.0|1
6|2014|57.0|1
1|2014|187.0|1
4|2014|180.0|1
1|2014|515332.0|1
1|2014|127.0|1
1|2014|156675.0|1
8|2014|31.0|1
1|2014|2840000.0|1
8|2014|21.0|1
1|2014|143.0|1
9|2014|56.0|1
9|2014|32.0|1
3|2014|93.0|1
1|2014|160.0|1
5|2014|91.0|1
9|2014|19.0|1
1|2014|136.0|1
1|2014|203.0|1
1|2014|150.0|1
1|2014|186.0|1
1|2014|105.0|1
5|2014|97.0|1
3|2014|146.0|1
6|2014|73.0|1
1|2014|4821.0|1
4|2014|130.0|1
0|2014|84.0|1
5|2014|72.0|1
0|2014|37.0|1
3|2014|78.0|1
2|2014|107.0|1
4|2014|502.0|1
7|2014|62.0|1
4|2014|84.0|1
5|2014|114.0|1
6|2014|61.0|1
3|2014|79.0|1
7|2014|26.0|1
2|2014|500.0|1
9|2014|13.0|1
1|2014|158.0|1
4|2014|66.0|1
0|2014|45.0|1
6|2014|83.0|1
1|2014|195.0|1
4|2014|78.0|1
2|2014|96.0|1
0|2014|41.0|1
1|2014|601.0|1
8|2014|27.0|1
1|2014|179.0|1
5|2014|185.0|1
3|2014|84.0|1
1|2014|142.0|1
1|2014|241.0|1
9|2014|14.0|1
1|2014|182.0|1
1|2014|114.0|1
3|2014|96.0|1
8|2014|22.0|1
1|2014|167.0|1
5|2014|631.0|1
0|2014|30.0|1
1|2015|1.0|44746845
1|2015|2.0|27989161
1|2015|3.0|13809063
2|2015|1.0|8015085
1|2015|4.0|7511279
1|2015|0.0|5651347
2|2015|2.0|5263623
1|2015|5.0|4598959
5|2015|1.0|3228759
1|2015|6.0|3017497
2|2015|3.0|2640178
3|2015|1.0|2384994
1|2015|7.0|2082140
6|2015|1.0|2053036
5|2015|2.0|2037675
1|2015|8.0|1589994
3|2015|2.0|1572079
1|2015|9.0|1520684
2|2015|4.0|1447653
1|2015|10.0|1344519
6|2015|2.0|1281071
4|2015|1.0|1107499
1|2015|11.0|1025056
5|2015|3.0|1003237
2|2015|0.0|892963
2|2015|5.0|887725
3|2015|3.0|786231
4|2015|2.0|745029
1|2015|12.0|676977
6|2015|3.0|623892
1|2015|18.0|612578
2|2015|6.0|575748
1|2015|17.0|556881
5|2015|4.0|545441
3|2015|4.0|429036
1|2015|13.0|417086
1|2015|19.0|392829
2|2015|7.0|388309
4|2015|3.0|375435
5|2015|0.0|366783
1|2015|16.0|345918
5|2015|5.0|336795
6|2015|4.0|334378
2|2015|9.0|317116
1|2015|14.0|306107
2|2015|8.0|302252
2|2015|10.0|293975
1|2015|15.0|277939
3|2015|5.0|264793
3|2015|0.0|251732
2|2015|11.0|235814
1|2015|20.0|233855
6|2015|0.0|231561
5|2015|6.0|220611
4|2015|4.0|205145
6|2015|5.0|204571
2|2015|18.0|187254
3|2015|6.0|172471
1|2015|21.0|168197
2|2015|17.0|164270
5|2015|7.0|152332
2|2015|12.0|150806
6|2015|6.0|133096
4|2015|5.0|126437
5|2015|9.0|122330
5|2015|8.0|119606
3|2015|7.0|114259
4|2015|0.0|113489
5|2015|10.0|110233
2|2015|19.0|108016
1|2015|22.0|94256
6|2015|7.0|90819
2|2015|13.0|88462
3|2015|9.0|87006
5|2015|11.0|86478
3|2015|8.0|86166
2|2015|16.0|84761
4|2015|6.0|82282
3|2015|10.0|79206
6|2015|9.0|72239
6|2015|8.0|70489
